7,RC0,--
8,RC1,--
9,RC4,--
10,RC3,--
11,RC2,--
12,RC5,--
13,RC6,--
14,RA5,--
15,GND,--
16,RD0,--
17,RD1,--
18,RD2,--
19,RD3,--
20,RD4,--
21,RD5,--
22,RD6,--
23,RD7,--
24,GND,--
25,RB4,--
26,RB5,--
27,RA6,--
28,RA7,--
29,RC7,--
30,RE2,--
31,RE1,--
32,RE0,--
33,GND,--
34,RF0,--
35,RF1,--
36,RF2,--
37,RF3,--
38,RF4,--
39,RF5,--
40,RF6,--
41,RF7,--
42,GND,--
43,RA1,--
44,RA2,--
45,RA4,--
46,RB0,--
47,RB1,--
48,RB2,--
49,RB3,--
50,RA3,--
