7,RB7,--
8,RB5,--
9,RB4,--
10,RB6,--
11,RC5,--
12,RC4,--
13,RC6,--
14,RC7,--
15,GND,--
42,GND,--
43,RC3,--
44,RA2,--
45,RC2,--
46,RC1,--
47,RA0,--
48,RC0,--
49,RA4,--
50,RA5,--
