7,RC4,--
8,RC5,--
9,,--
10,,--
11,RC3,--
12,RC6,--
13,RA5,--
14,RA4,--
15,GND,--
42,GND,--
43,RA2,--
44,RB7,--
45,,--
46,RC7,--
47,,--
48,,--
49,RA1,--
50,RA0,--
