7,,--
8,,--
9,RC4,--
10,RC3,--
11,RC2,--
12,RC5,--
13,RC6,--
14,RC7,--
15,GND,--
16,RB0,--
17,RB1,--
18,RB2,--
19,RB3,--
20,RB4,--
21,RE0,--
22,RE1,--
23,RE2,--
24,GND,--
33,GND,--
34,RA0,--
35,RA1,--
36,RA2,--
37,RA3,--
38,,--
39,RA5,--
40,,--
41,,--
42,GND,--
43,RD0,--
44,RD1,--
45,RD2,--
46,RD3,--
47,RD4,--
48,RD5,--
49,RD6,--
50,RD7,--
