7,RB4,--
8,RB6,--
9,RB5,--
10,RB7,--
11,RC5,--
12,RC4,--
13,RC6,--
14,RC7,--
15,GND,--
42,GND,--
43,RC0,--
44,RC1,--
45,RC2,--
46,RC3,--
47,RA1,--
48,RA2,--
49,RA4,--
50,RA5,--
