7,RC4,--
8,RC5,--
9,RB4,--
10,RB6,--
11,RC6,--
12,RC7,--
13,RB7,--
14,RB5,--
15,GND,--
42,GND,--
43,RA5,--
44,RA4,--
45,RC3,--
46,RC2,--
47,RC1,--
48,RC0,--
49,RA1,--
50,RA2,--
