7,RC0,--
8,RC1,--
9,RB4,--
10,RB6,--
11,RC5,--
12,RC4,--
13,RC6,--
14,RC7,--
15,GND,--
42,GND,--
43,RB7,--
44,RB5,--
45,RC2,--
46,RC3,--
47,RA2,--
48,RA1,--
49,RA5,--
50,RA4,--
