7,RF0,--
8,RF1,--
9,RB2,--
10,RB1,--
11,RB3,--
12,RC0,--
13,RC1,--
14,RA5,--
15,GND,--
16,RB5,--
17,RB4,--
18,,--
19,,--
20,,--
21,,--
22,,--
23,,--
24,GND,--
25,RB0,--
26,RC2,--
27,RA6,--
28,RA7,--
29,RF3,--
30,,--
31,RE2,--
32,RE1,--
33,GND,--
34,,--
35,,--
36,,--
37,,--
38,,--
39,,--
40,RF4,--
41,RE0,--
42,GND,--
43,RA0,--
44,RA1,--
45,RA2,--
46,RF5,--
47,RF6,--
48,RF7,--
49,RA3,--
50,RA4,--
